timestamp,stage_first_suction_p,stage_first_discharge_p,stage_second_suction_p,stage_first_suction_temp,suction_flow,discharge_flow,primary_seal_gas_p,secondary_seal_gas_p_de,secondary_seal_gas_p_nde,primary_seal_vent_flow_de,primary_seal_vent_flow_nde,primary_seal_supply_dp,lube_oil_header_pressure,compressor_journal_bearing_temperature_de,compressor_journal_bearing_temp_nde,ratio,stage_first_discharge_temperature,turbine_inlet_vibrations,steam_turbine_inlet_steam_temp,steam_turbine_inlet_steam_flow,steam_turbine_inlet_steam_pressure,steam_turbine_outlet_pressure,steam_turbine_outlet_steam_temp,power,stage_first_polytropic_efficiency,turbine_axial_displacement_b,turbine_axial_displacement_a,compressor_speed
11-22-2021 05:30,0.36,4,4.53,104.15,995,108969.61,1.36,0.8,0.63,8.81,7.84,0.89,13.35,78,75,0.97,107.7,14.43,369.39,70.53,34.69,-0.92,42.99,0,82.31,-0.3,-0.34,3960.86
11-22-2021 05:35,0.36,4.01,4.54,104.15,963.13,105986.44,1.32,0.8,0.63,8.81,7.84,0.9,13.39,78,75,0.97,107.7,14.39,369.28,70.23,34.63,-0.92,43,0,82.41,-0.3,-0.34,3960.74
11-22-2021 05:40,0.36,4.01,4.54,104.15,982.81,106937.48,1.32,0.8,0.63,8.81,7.84,0.89,13.39,78,75,0.97,107.75,14.37,369.32,69.97,34.74,-0.92,42.99,0,82.31,-0.3,-0.34,3959.85
11-22-2021 05:45,0.35,4.01,4.54,104.2,994.05,106410.17,1.35,0.8,0.63,8.81,7.84,0.91,13.4,78,75,0.97,107.75,14.38,369.32,70.52,34.63,-0.92,42.97,0,82.21,-0.3,-0.34,3965.95
11-22-2021 05:50,0.35,4.01,4.54,104.2,963.75,106410.17,1.32,0.8,0.63,8.81,7.84,0.92,13.35,78,75,0.97,107.7,14.38,369.47,69.96,34.8,-0.92,42.92,0,82.35,-0.3,-0.34,3958.03
11-22-2021 05:55,0.35,4.01,4.53,104.2,1016.48,108503.96,1.32,0.8,0.63,8.81,7.84,0.89,13.33,78,75,0.97,107.75,14.47,369.47,70,34.7,-0.92,42.9,0,82.34,-0.3,-0.34,3959.74
11-22-2021 06:00,0.35,4,4.54,104.2,983.13,105320.94,1.31,0.79,0.63,8.81,7.84,0.89,13.32,78,75,0.97,107.7,14.41,369.61,69.93,34.66,-0.92,42.87,0,82.74,-0.3,-0.34,3959.95
11-22-2021 06:05,0.35,3.99,4.52,104.2,976.1,109277.48,1.32,0.8,0.63,8.81,7.84,0.91,13.3,78,75,0.97,107.75,14.3,369.71,69.72,34.83,-0.92,42.86,0,82.69,-0.3,-0.34,3964.03
11-22-2021 06:10,0.35,3.98,4.52,104.2,966.88,106119.04,1.32,0.8,0.63,8.81,7.84,0.91,13.34,78,75,0.97,107.75,14.34,369.66,70.24,34.69,-0.92,42.83,0,82.79,-0.3,-0.34,3967.33
11-22-2021 06:15,0.35,3.99,4.52,104.2,992.19,106642.63,1.33,0.79,0.62,8.81,7.83,0.91,13.24,78,75,0.97,107.8,14.29,369.72,69.86,34.74,-0.92,42.77,0,82.77,-0.3,-0.34,3961.67
11-22-2021 06:20,0.35,3.99,4.52,104.15,990.94,107645.25,1.32,0.8,0.63,8.81,7.84,0.89,13.35,78,75,0.97,107.85,14.24,369.76,69.87,34.83,-0.93,42.75,0,82.81,-0.3,-0.34,3966.14
11-22-2021 06:25,0.36,4,4.53,104.15,982.81,106842.1,1.35,0.8,0.63,8.81,7.84,0.91,13.31,78,75,0.97,107.85,14.23,369.7,70.08,34.71,-0.93,42.73,0,82.64,-0.3,-0.34,3959.32
11-22-2021 06:30,0.35,4,4.53,104.15,981.25,107305.05,1.34,0.8,0.63,8.81,7.84,0.91,13.35,78,75,0.97,107.9,14.31,369.7,70.35,34.68,-0.93,42.71,0,82.46,-0.3,-0.34,3961.3
11-22-2021 06:35,0.35,4,4.54,104.1,976.88,105933.35,1.35,0.8,0.63,8.81,7.84,0.89,13.37,78,75,0.97,107.85,14.31,369.64,70.07,34.7,-0.93,42.7,0,82.29,-0.3,-0.34,3964.11
11-22-2021 06:40,0.35,4,4.53,104.05,997.19,109150.13,1.32,0.8,0.63,8.81,7.84,0.91,13.44,78,75,0.96,107.9,14.37,369.63,69.78,34.68,-0.93,42.68,0,82.61,-0.3,-0.34,3959.84
11-22-2021 06:45,0.35,3.99,4.52,104.05,1006.25,105587.64,1.32,0.79,0.62,8.81,7.83,0.9,13.41,78,75,0.96,107.9,14.29,369.65,69.85,34.66,-0.93,42.66,0,82.55,-0.3,-0.34,3963.92
11-22-2021 06:50,0.35,3.98,4.51,104,1015.31,108322.44,1.32,0.8,0.63,8.81,7.84,0.91,13.41,78,75,0.96,107.9,14.3,369.59,70.23,34.66,-0.93,42.66,0,82.74,-0.3,-0.34,3965.7
11-22-2021 06:55,0.35,3.98,4.51,104,1034.38,106805.9,1.35,0.79,0.63,8.81,7.83,0.9,13.38,78,75,0.96,107.9,14.31,369.56,70.19,34.66,-0.93,42.67,0,82.76,-0.3,-0.34,3964.37
11-22-2021 07:00,0.35,3.98,4.51,103.95,1001.56,107095.16,1.31,0.8,0.63,8.81,7.84,0.9,13.36,78,75,0.96,107.86,14.21,369.57,70.08,34.71,-0.93,42.66,0,83.01,-0.3,-0.34,3964.22
11-22-2021 07:05,0.35,3.98,4.51,103.9,970,106357.3,1.35,0.8,0.63,8.81,7.84,0.91,13.36,78,75,0.96,107.85,14.31,369.41,69.96,34.65,-0.93,42.61,0,82.87,-0.3,-0.34,3965.29
11-22-2021 07:10,0.35,3.99,4.52,103.9,995.7,108010.41,1.31,0.8,0.63,8.81,7.84,0.9,13.35,78,75,0.96,107.85,14.31,369.48,69.97,34.6,-0.93,42.68,0,83.03,-0.3,-0.34,3960.13
11-22-2021 07:15,0.35,3.98,4.51,103.9,975,107462.2,1.33,0.79,0.63,8.81,7.83,0.91,13.31,78,75,0.96,107.8,14.28,369.5,70.23,34.68,-0.93,42.83,0,82.91,-0.3,-0.34,3964.68
11-22-2021 07:20,0.35,3.99,4.53,103.9,994.59,106726.84,1.32,0.79,0.63,8.81,7.83,0.9,13.26,78,75,0.96,107.8,14.35,369.43,70.47,34.68,-0.92,43,0,82.9,-0.3,-0.34,3963.99
11-22-2021 07:25,0.35,3.99,4.52,103.9,986.88,108088.51,1.34,0.8,0.63,8.81,7.84,0.91,13.18,78,75,0.96,107.8,14.37,369.38,70.42,34.67,-0.92,43.15,0,82.71,-0.3,-0.34,3959.61
11-22-2021 07:30,0.35,4,4.54,103.9,976.41,106515.95,1.36,0.8,0.63,8.81,7.84,0.91,13.2,78,75,0.96,107.75,14.53,369.48,70.19,34.79,-0.92,43.29,0,82.85,-0.3,-0.34,3967.15
11-22-2021 07:35,0.35,4,4.53,103.95,987.81,107854.07,1.33,0.79,0.62,8.81,7.83,0.91,13.16,78,75,0.97,107.7,14.46,369.35,70.53,34.77,-0.92,43.37,0,82.69,-0.3,-0.34,3963.9
11-22-2021 07:40,0.35,4.02,4.55,104.15,994.69,108246.19,1.35,0.79,0.62,8.81,7.83,0.9,13.19,78,75,0.97,107.7,14.31,369.3,70.69,34.68,-0.92,43.41,0,82.7,-0.3,-0.34,3959.74
11-22-2021 07:45,0.35,4.02,4.57,104.2,1001.56,107016.35,1.36,0.79,0.62,8.81,7.83,0.9,13.15,78,75,0.97,107.7,14.39,369.37,70.32,34.83,-0.92,43.48,0,83.24,-0.3,-0.34,3959.73
11-22-2021 07:50,0.35,4.02,4.55,104.3,960,108651.36,1.34,0.79,0.62,8.81,7.83,0.89,13.21,78,75,0.97,107.65,14.44,369.35,70.74,34.74,-0.92,43.51,0,83.24,-0.3,-0.34,3962.87
11-22-2021 07:55,0.35,4.02,4.56,104.35,999.38,106515.84,1.35,0.79,0.63,8.81,7.83,0.89,13.13,78,75,0.97,107.7,14.52,369.27,70.76,34.58,-0.92,43.54,0,83.27,-0.3,-0.34,3959.24
11-22-2021 08:00,0.35,4.03,4.57,104.4,996.88,108036.45,1.33,0.8,0.63,8.81,7.83,0.89,13.2,78,75,0.97,107.75,14.32,369.27,70.51,34.69,-0.92,43.57,0,83.36,-0.3,-0.34,3961.34
11-22-2021 08:05,0.35,4.02,4.57,104.45,990.94,107278.84,1.35,0.8,0.63,8.81,7.84,0.89,13.27,78,75,0.97,107.8,14.38,369.39,70.64,34.74,-0.92,43.6,0,83.04,-0.3,-0.34,3967.24
11-22-2021 08:10,0.36,4.03,4.57,104.5,950.31,109227.4,1.33,0.8,0.63,8.81,7.84,0.89,13.1,78,75,0.97,107.85,14.44,369.32,70.92,34.65,-0.92,43.65,0,83.05,-0.3,-0.34,3962.41
11-22-2021 08:15,0.35,4.03,4.58,104.5,991.88,106884.87,1.36,0.8,0.63,8.81,7.84,0.89,13.02,78,75,0.97,107.9,14.36,369.28,70.54,34.69,-0.92,43.67,0,83.08,-0.3,-0.34,3962.42
11-22-2021 08:20,0.36,4.03,4.57,104.5,1003.13,108737.07,1.34,0.79,0.63,8.81,7.83,0.89,13.14,78,75,0.97,107.95,14.22,369.36,70.28,34.84,-0.92,43.69,0,82.84,-0.3,-0.34,3961.55
11-22-2021 08:25,0.36,4.03,4.57,104.55,984.37,107801.9,1.36,0.79,0.63,8.81,7.83,0.91,13.11,78,75,0.97,108,14.22,369.26,71.04,34.62,-0.92,43.73,0,82.95,-0.3,-0.34,3963.72
11-22-2021 08:30,0.36,4.03,4.57,104.6,979.38,109047.01,1.34,0.79,0.63,8.81,7.83,0.91,13.04,78,75,0.97,107.95,14.25,369.27,70.94,34.67,-0.92,43.79,0,82.67,-0.3,-0.34,3960.58
11-22-2021 08:35,0.35,4.02,4.57,104.6,1009.69,107697.49,1.33,0.8,0.63,8.81,7.83,0.9,13.13,78,75,0.97,107.96,14.33,369.39,71.1,34.72,-0.92,43.84,0,82.77,-0.3,-0.34,3963.83
11-22-2021 08:40,0.35,4.03,4.57,104.65,996.88,109098.58,1.34,0.8,0.63,8.81,7.83,0.89,13.08,78,75,0.97,107.95,14.28,369.35,70.92,34.7,-0.92,43.9,0,82.9,-0.3,-0.34,3964.32
11-22-2021 08:45,0.35,4.03,4.57,104.75,1026.21,106647.78,1.33,0.79,0.63,8.81,7.84,0.89,13.02,78,75,0.97,107.95,14.2,369.32,70.89,34.64,-0.92,43.95,0,83.02,-0.3,-0.34,3963.87
11-22-2021 08:50,0.35,4.03,4.57,104.8,996.25,107566.84,1.33,0.79,0.62,8.81,7.83,0.89,13.02,78,75,0.97,107.95,14.31,369.34,71,34.62,-0.92,43.99,0,83.07,-0.3,-0.34,3966.18
11-22-2021 08:55,0.35,4.03,4.58,104.8,991.57,107436.03,1.33,0.79,0.62,8.81,7.83,0.89,13.07,78,75,0.97,107.95,14.39,369.4,71.33,34.5,-0.92,44.03,0,83.05,-0.3,-0.34,3964.46
11-22-2021 09:00,0.36,4.03,4.58,104.9,1019.69,107671.38,1.33,0.79,0.62,8.81,7.82,0.9,13.13,78,75.03,0.97,107.95,14.22,369.43,70.97,34.6,-0.92,44.08,0,83.07,-0.3,-0.34,3964.14
11-22-2021 09:05,0.36,4.02,4.56,104.95,975.32,107829.26,1.34,0.79,0.62,8.81,7.83,0.89,13.25,78,75,0.97,108,14.31,369.35,70.85,34.74,-0.92,44.12,0,83.14,-0.3,-0.34,3969.15
11-22-2021 09:10,0.37,4.02,4.57,105,979.69,107801.9,1.33,0.79,0.62,8.81,7.83,0.89,13.32,78,75,0.97,108,14.31,369.25,71.09,34.75,-0.92,44.15,0,82.95,-0.3,-0.34,3968.39
11-22-2021 09:15,0.37,4.02,4.57,105.05,1001.88,108252.63,1.34,0.79,0.62,8.81,7.83,0.91,13.38,78,75,0.97,108,14.29,369.3,71.08,34.68,-0.92,44.17,0,82.47,-0.3,-0.34,3964.32
11-22-2021 09:20,0.37,4.03,4.57,105.1,985.31,110227.04,1.35,0.79,0.62,8.81,7.83,0.91,13.4,78,75,0.97,108,14.22,369.26,71.44,34.66,-0.92,44.24,0,81.96,-0.3,-0.34,3966.57
11-22-2021 09:25,0.36,4.02,4.58,105.15,1014.06,109230.62,1.36,0.79,0.62,8.81,7.83,0.89,13.42,78,75.97,0.97,107.9,14.31,369.26,71.42,34.71,-0.92,44.32,0,81.85,-0.3,-0.34,3963.89
11-22-2021 09:30,0.36,4.03,4.57,105.2,1005.63,109278.88,1.37,0.79,0.63,8.81,7.83,0.9,13.44,78,75.97,0.97,107.9,14.25,369.14,73.11,34.54,-0.92,44.47,0,81.99,-0.3,-0.34,3968.72
11-22-2021 09:35,0.36,4.03,4.57,105.25,969.38,107305.05,1.36,0.79,0.62,8.81,7.83,0.89,13.43,78,75.97,0.98,107.9,14.37,369.18,72.33,34.56,-0.92,44.58,0,82.24,-0.3,-0.34,3964.25
11-22-2021 09:40,0.36,4.03,4.58,105.3,1026.56,108943.79,1.32,0.78,0.62,8.81,7.83,0.91,13.45,78,75.97,0.98,107.8,14.23,369.13,72.13,34.67,-0.92,44.64,0,82.28,-0.3,-0.34,3968.21
11-22-2021 09:45,0.36,4.03,4.61,105.4,1011.56,109072.8,1.34,0.78,0.62,8.81,7.83,0.91,13.44,78,75.97,0.98,107.85,14.28,369.2,73,34.67,-0.92,44.78,0,82.27,-0.3,-0.34,3968.63
11-22-2021 09:50,0.36,4.01,4.57,105.55,1004.38,110405.5,1.33,0.78,0.62,8.81,7.83,0.91,13.48,78,75.97,0.98,107.8,14.38,369.06,73.3,34.54,-0.92,44.91,0,82.58,-0.3,-0.34,3970.77
11-22-2021 09:55,0.36,4,4.57,105.7,983.13,107357.46,1.34,0.79,0.62,8.81,7.83,0.89,13.42,78.97,75.97,0.98,107.8,14.71,369.05,73.31,34.5,-0.92,45.01,0,82.38,-0.3,-0.34,3972.92
11-22-2021 10:00,0.36,4.02,4.6,105.7,989.69,109894.84,1.36,0.79,0.62,8.81,7.83,0.89,13.48,78.97,75.97,0.98,107.81,14.81,369.03,73.56,34.48,-0.91,45.14,0,82.61,-0.3,-0.34,3972.83
11-22-2021 10:05,0.36,4.03,4.61,105.75,993.13,111091.18,1.36,0.79,0.62,8.83,7.85,0.91,13.38,78.97,75.97,0.98,107.75,14.84,369.09,73.67,34.44,-0.91,45.22,0,82.28,-0.3,-0.34,3970.55
11-22-2021 10:10,0.36,4.03,4.61,105.9,1003.74,111520.73,1.36,0.79,0.62,8.84,7.85,0.9,13.42,78.97,75.97,0.98,107.75,14.89,369.08,73.63,34.49,-0.91,45.3,0,82.3,-0.3,-0.34,3968.59
11-22-2021 10:15,0.36,4.04,4.61,106.1,985.31,112525,1.35,0.79,0.62,8.84,7.85,0.9,13.44,78.97,75.97,0.99,107.7,14.86,369.05,73.2,34.55,-0.91,45.36,0,82.26,-0.3,-0.34,3968.86
11-22-2021 10:20,0.36,4.04,4.62,106.3,979.06,111998.86,1.35,0.79,0.62,8.84,7.85,0.9,13.36,78.97,75.97,0.99,107.6,14.72,369.07,73.83,34.51,-0.91,45.52,0,82.15,-0.3,-0.34,3972.26
11-22-2021 10:25,0.36,4.05,4.63,106.45,976.25,110354.54,1.35,0.79,0.62,8.84,7.86,0.89,13.31,78.97,75.97,0.99,107.65,14.84,369.06,73.39,34.49,-0.91,45.54,0,82.31,-0.3,-0.34,3973.4
11-22-2021 10:30,0.36,4.02,4.59,106.55,977.5,112574.09,1.35,0.79,0.63,8.84,7.9,0.91,13.29,78.97,75.97,0.99,107.6,14.76,369.06,74.28,34.42,-0.91,45.7,0,82.42,-0.3,-0.34,3972.88
11-22-2021 10:35,0.36,4.04,4.62,106.75,997.5,110583.68,1.35,0.79,0.62,8.84,7.9,0.91,13.31,78.97,75.97,0.99,107.6,14.65,369.11,74.07,34.46,-0.91,45.81,0,82.15,-0.3,-0.34,3968.54
11-22-2021 10:40,0.36,3.99,4.56,106.85,991.25,110864.48,1.32,0.79,0.62,8.84,7.9,0.9,13.25,78.97,75.97,0.99,107.6,14.56,369.09,74.03,34.44,-0.91,45.78,0,82.47,-0.3,-0.34,3968.56
11-22-2021 10:45,0.36,4.04,4.63,107,1007.19,112049.09,1.35,0.79,0.62,8.84,7.9,0.91,13.25,78.97,75.97,0.99,107.6,14.7,369.01,74.32,34.36,-0.91,45.71,0,82.51,-0.3,-0.34,3972.28
11-22-2021 10:50,0.36,4,4.58,107.25,951.88,111724.67,1.33,0.79,0.62,8.84,7.9,0.89,13.25,78.97,75.97,1,107.6,14.46,369.06,73.09,34.42,-0.91,45.46,0,82.17,-0.3,-0.34,3972.82
11-22-2021 10:55,0.36,4.03,4.61,107.3,969.38,110837.72,1.33,0.79,0.62,8.84,7.9,0.89,13.28,78.97,75.97,1,107.6,14.64,369.13,72.98,34.53,-0.91,45.32,0,82.37,-0.3,-0.34,3967.74
11-22-2021 11:00,0.36,4.02,4.61,107.4,960,113235.1,1.32,0.79,0.62,8.84,7.9,0.9,13.4,78.97,75.97,1,107.6,14.62,369.1,73.03,34.47,-0.91,45.21,0,82.32,-0.3,-0.34,3968.25
11-22-2021 11:05,0.36,3.97,4.54,107.25,988.44,110481.9,1.32,0.79,0.62,8.84,7.9,0.89,13.28,78.97,75.97,1,107.55,14.47,369.1,72.95,34.44,-0.91,45.14,0,82.36,-0.3,-0.34,3972.91
11-22-2021 11:10,0.36,3.97,4.54,107.05,977.81,110583.68,1.32,0.79,0.62,8.84,7.9,0.92,13.43,78.97,75.97,0.99,107.6,14.53,369.14,72.88,34.33,-0.91,45.08,0,82.39,-0.3,-0.34,3973.22
11-22-2021 11:15,0.36,3.97,4.54,107,1023.12,110073.84,1.32,0.79,0.62,8.84,7.89,0.89,13.38,78.97,75.97,0.99,107.6,14.55,369.15,73.07,34.26,-0.92,45,0,82.45,-0.3,-0.34,3971.13
11-22-2021 11:20,0.36,3.97,4.54,106.91,1025.94,109253.15,1.34,0.79,0.62,8.84,7.89,0.9,13.37,78.97,75.97,0.99,107.6,14.56,369.21,72.9,34.39,-0.92,44.92,0,82.33,-0.3,-0.34,3969.58
11-22-2021 11:25,0.36,3.97,4.53,106.85,997.81,107671.38,1.31,0.79,0.62,8.84,7.89,0.89,13.37,78.97,75.97,0.99,107.6,14.44,369.15,72.48,34.51,-0.92,44.86,0,82.3,-0.3,-0.34,3970.28
11-22-2021 11:30,0.36,3.97,4.53,106.8,995,110837.72,1.34,0.79,0.62,8.84,7.89,0.91,13.39,78.97,75.97,0.99,107.65,14.65,369.09,72.72,34.48,-0.92,44.78,0,82.34,-0.3,-0.34,3971.21
11-22-2021 11:35,0.36,3.97,4.53,106.75,1005.29,109561.63,1.32,0.79,0.62,8.84,7.89,0.92,13.33,78.97,75.97,0.99,107.6,14.56,369.12,72.81,34.44,-0.92,44.78,0,82.09,-0.3,-0.34,3968.79
11-22-2021 11:40,0.36,3.97,4.53,106.7,971.56,110507.35,1.35,0.79,0.62,8.84,7.88,0.91,13.38,78.97,75.97,0.99,107.6,14.56,369.12,72.74,34.54,-0.92,44.74,0,82.14,-0.3,-0.34,3971.14
11-22-2021 11:45,0.36,3.98,4.54,106.65,1005.5,108452.18,1.34,0.79,0.62,8.84,7.88,0.92,13.43,78.97,75.97,0.99,107.6,14.47,369.12,72.28,34.54,-0.92,44.69,0,82.49,-0.3,-0.34,3972.81
11-22-2021 11:50,0.36,3.98,4.55,106.65,960,107566.84,1.33,0.79,0.62,8.84,7.88,0.89,13.48,78.97,75.97,0.99,107.6,14.47,369.15,72.39,34.5,-0.92,44.65,0,82.39,-0.3,-0.34,3971.95
11-22-2021 11:55,0.36,3.99,4.55,106.6,973.15,107671.4,1.33,0.79,0.62,8.84,7.88,0.9,13.45,78.97,75.97,0.99,107.6,14.41,369.11,72.33,34.49,-0.92,44.67,0,82.4,-0.3,-0.34,3968.75
11-22-2021 12:00,0.36,3.99,4.55,106.6,983.44,109484.59,1.32,0.79,0.62,8.84,7.88,0.89,13.43,78.97,75.97,0.99,107.6,14.57,369.1,73.45,34.4,-0.92,44.75,0,82.6,-0.3,-0.34,3968.71
11-22-2021 12:05,0.36,3.98,4.54,106.5,987.19,110635.45,1.34,0.79,0.62,8.84,7.88,0.9,13.45,78.97,75.97,0.99,107.55,14.63,369.07,73.39,34.45,-0.92,44.72,0,82.65,-0.3,-0.34,3972.59
11-22-2021 12:10,0.36,3.98,4.54,106.5,954.06,109381.79,1.34,0.79,0.62,8.84,7.88,0.9,13.42,78.97,75.97,0.99,107.55,14.53,369,73.67,34.45,-0.92,44.72,0,82.23,-0.3,-0.34,3968.61
11-22-2021 12:15,0.36,4.01,4.59,106.4,960.63,112176.69,1.36,0.79,0.62,8.84,7.88,0.92,13.5,78.97,75.97,0.99,107.5,14.84,368.96,73.71,34.48,-0.92,44.78,0,82.33,-0.3,-0.35,3968.31
11-22-2021 12:20,0.35,4.03,4.6,106.3,981.25,110609.11,1.34,0.79,0.62,8.84,7.88,0.89,13.47,78.97,75.97,0.99,107.5,14.72,368.92,73.94,34.39,-0.92,44.87,0,82.25,-0.3,-0.34,3968.95
11-22-2021 12:25,0.35,4.04,4.61,106.25,973.44,110923.33,1.33,0.79,0.62,8.84,7.88,0.89,13.41,78.97,75.97,0.99,107.45,14.66,368.94,73.89,34.49,-0.92,44.83,0,82.46,-0.3,-0.35,3975.07
11-22-2021 12:30,0.35,4.04,4.61,106.3,984.38,110558.24,1.36,0.79,0.62,8.84,7.88,0.91,13.39,78.97,75.97,0.99,107.45,14.7,368.9,73.97,34.43,-0.92,44.68,0,82.71,-0.3,-0.35,3973.08
11-22-2021 12:35,0.35,4.04,4.62,106.3,984.38,110583.68,1.33,0.79,0.62,8.84,7.88,0.91,13.37,78.97,75.97,0.99,107.4,14.77,368.93,73.81,34.44,-0.92,44.51,0,82.67,-0.3,-0.34,3970.76
11-22-2021 12:40,0.35,4.04,4.61,106.3,1010.63,112149.45,1.36,0.79,0.62,8.84,7.88,0.9,13.3,78,75.97,0.99,107.35,14.73,369,72.66,34.48,-0.92,44.25,0,82.91,-0.3,-0.34,3969.26
11-22-2021 12:45,0.35,4.02,4.6,106.25,966.25,111671.95,1.31,0.79,0.62,8.84,7.87,0.9,13.37,78,75.97,0.99,107.35,14.71,369.09,72.14,34.65,-0.92,44.15,0,82.77,-0.3,-0.35,3974.11
11-22-2021 12:50,0.35,4.01,4.59,106.15,992.5,110609.11,1.32,0.79,0.62,8.84,7.87,0.91,13.33,78,75.97,0.99,107.3,14.64,369.13,72.22,34.62,-0.92,44.08,0,82.55,-0.3,-0.35,3973.02
11-22-2021 12:55,0.35,3.97,4.53,106.15,972.81,108400.3,1.34,0.79,0.62,8.84,7.88,0.9,13.26,78,75.97,0.99,107.2,14.84,369.1,72.51,34.43,-0.92,44.03,0,82.91,-0.3,-0.35,3976.29
11-22-2021 13:00,0.35,3.98,4.53,106.1,993.4,110786.96,1.33,0.79,0.62,8.84,7.88,0.9,13.26,78,75.97,0.99,107.08,14.57,369.22,72.2,34.39,-0.92,43.99,0,82.81,-0.3,-0.35,3978.84
11-22-2021 13:05,0.35,3.98,4.53,106.05,1004.06,109201.65,1.32,0.79,0.62,8.84,7.88,0.89,13.29,78,75.97,0.99,107,14.72,369.22,72.19,34.41,-0.92,43.96,0,82.86,-0.3,-0.35,3973.59
11-22-2021 13:10,0.35,3.98,4.54,106,986.56,107068.91,1.31,0.79,0.62,8.84,7.88,0.88,13.3,78,75.97,0.99,106.9,14.56,369.25,72.21,34.49,-0.92,43.81,0,82.94,-0.3,-0.35,3977.3
11-22-2021 13:15,0.35,3.99,4.54,106,1019.38,104839.16,1.34,0.79,0.62,8.84,7.88,0.91,13.31,78,75.97,0.99,106.85,14.53,369.25,72.24,34.51,-0.92,43.68,0,82.92,-0.3,-0.35,3979.71
11-22-2021 13:20,0.35,3.98,4.53,105.9,1003.36,108685.33,1.33,0.79,0.62,8.84,7.88,0.91,13.37,78,75.97,0.99,106.8,14.64,369.23,72.04,34.57,-0.92,43.72,0,82.9,-0.3,-0.35,3975.4
11-22-2021 13:25,0.35,3.98,4.53,105.85,982.81,109072.8,1.32,0.79,0.62,8.84,7.88,0.9,13.31,78,75.97,0.99,106.8,14.44,369.14,72.12,34.47,-0.92,43.72,0,82.78,-0.3,-0.35,3976.74
11-22-2021 13:30,0.35,3.98,4.53,105.7,973.13,107697.5,1.32,0.79,0.62,8.84,7.88,0.89,13.34,78,75.97,0.99,106.7,14.53,369.22,71.99,34.46,-0.92,43.61,0,83.01,-0.3,-0.35,3972.89
11-22-2021 13:35,0.35,3.98,4.53,105.65,965.31,108192.54,1.32,0.8,0.62,8.84,7.88,0.9,13.32,78,75.97,0.99,106.7,14.44,369.18,72.1,34.44,-0.92,43.58,0,83.16,-0.3,-0.35,3977.2
11-22-2021 13:40,0.35,3.98,4.53,105.6,989.06,110651.61,1.32,0.79,0.62,8.84,7.87,0.9,13.27,78,75.97,0.99,106.6,14.56,369.18,72.09,34.46,-0.92,43.46,0,82.9,-0.3,-0.35,3969.64
11-22-2021 13:45,0.35,3.98,4.53,105.6,977.81,107540.69,1.31,0.79,0.62,8.84,7.87,0.89,13.32,78,75.97,0.99,106.6,14.31,369.14,72.12,34.43,-0.92,43.39,0,82.78,-0.3,-0.35,3976.98
11-22-2021 13:50,0.35,3.98,4.53,105.55,1020,108445.7,1.33,0.79,0.62,8.84,7.87,0.91,13.32,78,75.97,0.99,106.55,14.42,369.16,71.94,34.47,-0.92,43.49,0,83.03,-0.3,-0.35,3981.04
11-22-2021 13:55,0.35,3.98,4.52,105.45,1001.88,108036.45,1.33,0.79,0.62,8.84,7.88,0.91,13.35,78,75.97,0.99,106.5,14.37,369.09,71.85,34.42,-0.92,43.5,0,82.96,-0.3,-0.35,3973.44
11-22-2021 14:00,0.35,3.98,4.53,105.4,992.5,107462.2,1.34,0.79,0.62,8.84,7.87,0.9,13.34,78,75.97,0.99,106.45,14.32,369.1,71.95,34.3,-0.92,43.37,0,82.87,-0.3,-0.35,3974.43
11-22-2021 14:05,0.35,3.99,4.54,105.35,981.25,109124.36,1.31,0.79,0.62,8.84,7.88,0.89,13.41,78,75,0.99,106.35,14.3,369.07,71.95,34.36,-0.92,43.4,0,83.05,-0.3,-0.35,3976.59
11-22-2021 14:10,0.35,3.98,4.53,105.35,971.25,108711.2,1.32,0.79,0.62,8.84,7.88,0.9,13.46,78,75,0.99,106.35,14.37,369.11,71.39,34.52,-0.92,43.33,0,83.02,-0.3,-0.35,3973.9
11-22-2021 14:15,0.35,3.98,4.53,105.35,946.88,105720.74,1.32,0.8,0.62,8.84,7.88,0.9,13.47,78,75.94,0.99,106.3,14.09,369.08,71.63,34.51,-0.92,43.3,0,83.02,-0.3,-0.34,3979.59
11-22-2021 14:20,0.35,3.98,4.52,105.3,998.75,106937.48,1.32,0.79,0.62,8.84,7.87,0.9,13.47,78,75,0.99,106.2,14.29,369.05,71.59,34.44,-0.92,43.25,0,83.11,-0.3,-0.35,3978.07
11-22-2021 14:25,0.35,3.98,4.53,105.2,986.25,106012.97,1.32,0.79,0.62,8.84,7.87,0.89,13.43,78,75,0.99,106.2,14.37,369.03,71.79,34.43,-0.92,43.24,0,83.13,-0.3,-0.34,3979.68
11-22-2021 14:30,0.35,3.98,4.52,105.1,1015,107566.84,1.32,0.79,0.62,8.84,7.87,0.89,13.4,78,75,0.99,106.15,14.27,369.11,71.44,34.59,-0.92,43.17,0,83.02,-0.3,-0.34,3979.21
11-22-2021 14:35,0.35,3.98,4.53,105.05,1011.56,107173.92,1.32,0.79,0.62,8.84,7.87,0.89,13.46,78,75,0.99,106.15,14.31,369.13,71.64,34.59,-0.92,43.15,0,82.92,-0.3,-0.34,3982.06
